id,korean_name,english_name,kcd,vcode,support,primary_specialty,all_specialties,classification_source,status,orpha_code,orpha_name
924,다초점 섬유경화증,Multifocal fibrosclerosis,M35.5,V139,의료비(급여부분),미분류,[],,미분류,,
923,다초점 운동신경병증,Multifocal Motor Neuropathy,G61.8,V126,의료비(급여부분),신경과,"[""신경과""]",en_product3_181.xml,분류완료,641,Multifocal motor neuropathy
922,다케노우치-코사키 증후군,Takenouchi-Kosaki syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과"", ""심장내과/소아심장과"", ""피부과"", ""혈액종양내과""]",en_product3_181.xml; en_product3_187.xml; en_product3_194.xml; en_product3_198.xml,리뷰필요,487796,Takenouchi-Kosaki syndrome
921,다형핵호중구의 기능장애,Functional disorders of polymorphonuclear neutrophils,D71,V109,의료비(급여부분),미분류,[],,미분류,,
920,단백질C결핍,Protein C deficiency,D68.5,V900,의료비(급여부분),미분류,[],,미분류,,
919,단백질S결핍,Protein S deficiency,D68.5,V900,의료비(급여부분),미분류,[],,미분류,,
918,단순 수포성 표피박리증,Epidermolysis bullosa simplex,Q81.0,V900,의료비(급여부분),피부과,"[""피부과""]",en_product3_187.xml,분류완료,304,Epidermolysis bullosa simplex
917,"단신, 시신경 위축 및 펠거-휴엣 이상 증후군","Short stature, optic atrophy and Pelger-Huët anomaly syndrome",없음,V900,의료비(급여부분),미분류,[],,미분류,,
916,단안증,Cyclopia,Q87.0,V185,의료비(급여부분),미분류,[],,미분류,,
915,단일심실,Single ventricle,Q20.4,V225,의료비(급여부분),미분류,[],,미분류,,
914,단일유전자성 홍반성루푸스,Monogenic lupus erythematosus,없음,V900,의료비(급여부분),미분류,[],,미분류,,
913,단풍시럽뇨병,Maple-syrup-urine disease,E71.0,V117,"의료비(급여부분), 특수분유 및 저단백즉석밥",내분비대사내과,"[""내분비대사내과"", ""신경과""]",en_product3_150.xml; en_product3_181.xml,분류완료,511,Maple syrup urine disease
912,단핵탐식세포의 조직구증,Histiocytoses of mononuclear phagocytes,D76.1,V110,의료비(급여부분),미분류,[],,미분류,,
911,달리 분류되지 않은 사립체 근육병증,"Mitochondrial myopathy, NEC",G71.3,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
910,담관의 폐쇄,Atresia of bile ducts,Q44.2,V181,의료비(급여부분),미분류,[],,미분류,,
909,당단백질분해의 결손,Defects in glycoprotein degradation,E77.1,V117,의료비(급여부분),미분류,[],,미분류,,
908,대결절성 부신증식증,Macronodular adrenal hyperplasia,없음,V900,의료비(급여부분),미분류,[],,미분류,,
907,대뇌 크레아틴 결핍 증후군,Cerebral creatine deficiency syndrome,없음,V900,의료비(급여부분),내분비대사내과,"[""내분비대사내과"", ""신경과""]",en_product3_150.xml; en_product3_181.xml,분류완료,79172,Creatine deficiency syndrome
906,대뇌-안구-치아-귀-골격 이상 증후군 [CODAS 증후군],Cerebral-ocular-dental-auricular-skeletal anomaly syndrome [CODAS syndrome],없음,V900,의료비(급여부분),미분류,[],,미분류,,
905,대뇌건의 콜레스테롤증[밴보게르트-쉐러-엡스타인],Cerebrotendinous cholesterosis [van Bogaert-Scherer-Epstein],E75.5,V117,의료비(급여부분),미분류,[],,미분류,,
904,대동맥궁증후군[다카야스],Aortic arch syndrome [Takayasu],M31.4,V135,의료비(급여부분),미분류,[],,미분류,,
903,대동맥의 우측전위,Dextrotransposition of aorta,Q20.3,V144,의료비(급여부분),미분류,[],,미분류,,
902,대동맥의 축착,Coarctation of aorta,Q25.1,V272,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",en_product3_148.xml; en_product3_198.xml,분류완료,1457,Coarctation of aorta
901,"대동맥의 축착(관전, 관후)","Coarctation of aorta (preductal, postductal)",Q25.1,V272,의료비(급여부분),미분류,[],,미분류,,
900,대동맥의 폐쇄,Atresia of aorta,Q25.2,V272,의료비(급여부분),미분류,[],,미분류,,
899,대동맥의 협착,Stenosis of aorta,Q25.3,V272,의료비(급여부분),미분류,[],,미분류,,
898,대동맥중격결손,Aortic septal defect,Q21.4,V269,의료비(급여부분),미분류,[],,미분류,,
897,대동맥판 및 승모판의 기타 선천기형,Other congenital malformations of aortic and mitral valves,Q23.8,V147,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",manual_primary_whitelist:승모판,분류완료,,
896,대동맥판 및 승모판의 상세불명의 선천기형,"Congenital malformation of aortic and mitral valves, unspecified",Q23.9,V147,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",manual_primary_whitelist:승모판,분류완료,,
895,대동맥판의 선천성 기능부전,Congenital insufficiency of aortic valve,Q23.1,V147,의료비(급여부분),미분류,[],,미분류,,
894,대동맥판의 선천협착,Congenital stenosis of aortic valve,Q23.0,V147,의료비(급여부분),미분류,[],,미분류,,
893,대동맥폐동맥중격결손,Aortopulmonary septal defect,Q21.4,V269,의료비(급여부분),미분류,[],,미분류,,
892,대동맥폐동맥창,Aortopulmonary window,Q21.4,V269,의료비(급여부분),미분류,[],,미분류,,
891,대발작 뇌전증지속상태,Grand mal status epilepticus,G41.0,V125,의료비(급여부분),신경과,"[""신경과""]",manual_primary_whitelist:뇌전증,분류완료,,
890,대장의 크론병,Crohn’s disease of large intestine,K50.1,V130,의료비(급여부분),미분류,[],,미분류,,
889,대정맥의 선천성 협착,Congenital stenosis of vena cava,Q26.0,V150,의료비(급여부분),미분류,[],,미분류,,
888,대혈관의 (완전)전위,Transposition of great vessels (complete),Q20.3,V144,의료비(급여부분),미분류,[],,미분류,,
887,댄디-워커증후군,Dandy-Walker syndrome,Q03.1,V239,의료비(급여부분),미분류,[],,미분류,,
886,데니스-드래쉬 증후군,Denys-Drash syndrome,없음,V900,의료비(급여부분),신장내과,"[""신장내과"", ""내분비대사내과"", ""비뇨의학과"", ""산부인과/생식의학"", ""혈액종양내과""]",en_product3_185.xml; en_product3_188.xml; en_product3_193.xml; en_product3_202.xml; en_product3_205.xml,분류완료,220,Denys-Drash syndrome
885,데제린-소타스병,Déjerine-Sottas disease,G60.0,V169,"의료비(급여부분), 인공호흡기 및 기침유발기",미분류,[],,미분류,,
884,델타-베타지중해빈혈,Delta-beta thalassaemia,D56.2,V232,의료비(급여부분),미분류,[],,미분류,,
883,돌발성 운동유발 이상운동,Paroxysmal kinesigenic dyskinesia[PKD],G24.8,V900,의료비(급여부분),미분류,[],,미분류,,
882,동맥간존속,Persistent truncus arteriosus,Q20.0,V144,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",en_product3_148.xml,분류완료,3384,Common arterial trunk
881,"동안실행증(失行症), 코간형","Ocular motor apraxia, Cogan type",H51.8,V900,의료비(급여부분),안과,"[""안과""]",en_product3_189.xml,분류완료,1125,"Ocular motor apraxia, Cogan type"
880,"동인자(Xq)를 제외한 이상 성염색체를 가진 핵형46, X","Karyotype 46, X with abnormal sex chromosome, except iso(Xq)",Q96.2,V021,의료비(급여부분),미분류,[],,미분류,,
879,동형접합성 가족성 고콜레스테롤혈증,Homozygous familial hypercholesterolemia,E78.00,V900,의료비(급여부분),내분비대사내과,"[""내분비대사내과""]",en_product3_150.xml; en_product3_193.xml,분류완료,391665,Homozygous familial hypercholesterolemia
878,두개골간단형성부전증,Craniometaphyseal dysplasia,없음,V900,의료비(급여부분),정형외과,"[""정형외과""]",en_product3_199.xml,분류완료,1522,Craniometaphyseal dysplasia
877,두개골유합,Craniosynostosis,Q75.0,V265,의료비(급여부분),정형외과,"[""정형외과""]",en_product3_199.xml,분류완료,1531,Craniosynostosis
876,두개골의 불완전유합,Imperfect fusion of skull,Q75.0,V265,의료비(급여부분),미분류,[],,미분류,,
875,두개골의 파젯병,Paget’s disease of skull,M88.0,V213,의료비(급여부분),미분류,[],,미분류,,
874,두개안면골이골증,Craniofacial dysostosis,Q75.1,V151,의료비(급여부분),미분류,[],,미분류,,
873,두보위츠 증후군,Dubowitz syndrome,Q87.1,V158,의료비(급여부분),신경과,"[""신경과"", ""안과"", ""정형외과"", ""피부과""]",en_product3_181.xml; en_product3_187.xml; en_product3_189.xml; en_product3_199.xml,리뷰필요,235,Dubowitz syndrome
872,"뒤쉔 또는 베커와 유사한 보통염색체열성, 소아형 근디스트로피","Autosomal recessive, childhood type, resembling Duchenne or Becker muscular dystrophy",G71.0,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
871,드 랑즈 증후군,De Lange syndrome,Q87.1,V158,의료비(급여부분),미분류,[],,미분류,,
870,드라베 증후군,Dravet syndrome,G40.30,V900,의료비(급여부분),신경과,"[""신경과""]",en_product3_181.xml,분류완료,33069,Dravet syndrome
869,드뷔쿠아 형성이상,Desbuquois dysplasia,없음,V900,의료비(급여부분),정형외과,"[""정형외과"", ""안과""]",en_product3_189.xml; en_product3_199.xml,분류완료,1425,Desbuquois syndrome
868,디스트로피성 수포성 표피박리증,Epidermolysis bullosa dystrophica,Q81.2,V184,의료비(급여부분),피부과,"[""피부과""]",en_product3_187.xml,분류완료,303,Dystrophic epidermolysis bullosa
867,디스트로피성 형성이상,Dystrophic dysplasia,Q77.5,V228,의료비(급여부분),미분류,[],,미분류,,
866,디죠지증후군,Di George’s syndrome,D82.1,V111,의료비(급여부분),미분류,[],,미분류,,
865,떨림마비,Paralysis agitans,G20,V124,의료비(급여부분),미분류,[],,미분류,,
864,라르센 증후군,Larsen’s syndrome,Q74.8,V900,의료비(급여부분),미분류,[],,미분류,,
863,라만 증후군[태튼-브라운-라만 증후군],Rahman syndrome [Tatton-Brown-Rahman syndrome],없음,V900,의료비(급여부분),미분류,[],,미분류,,
862,라스무센 뇌염,Rasmussen encephalitis,G04.8,V900,의료비(급여부분),미분류,[],,미분류,,
861,라이소솜효소의 번역후 수정의 결손,Defects in post-translational modification of lysosomal enzymes,E77.0,V117,의료비(급여부분),미분류,[],,미분류,,
860,라이신 및 하이드록시라이신 대사장애,Disorders of lysine and hydroxylysine metabolism,E72.3,V117,"의료비(급여부분), 특수분유 및 저단백즉석밥",미분류,[],,미분류,,
859,람베르트-이튼증후군,Lambert-Eaton syndrome,G73.1,V259,의료비(급여부분),미분류,[],,미분류,,
858,랑거 기드온 증후군,Langer-Giedion syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과"", ""정형외과"", ""피부과""]",en_product3_181.xml; en_product3_187.xml; en_product3_199.xml,리뷰필요,502,Trichorhinophalangeal syndrome type 2
857,랑뒤-오슬러-웨버병,Rendu-Osler-Weber disease,I78.0,V235,의료비(급여부분),류마티스내과/면역내과,"[""류마티스내과/면역내과"", ""소화기내과"", ""신경과"", ""심장내과/소아심장과"", ""안과"", ""피부과"", ""호흡기내과""]",en_product3_181.xml; en_product3_183.xml; en_product3_184.xml; en_product3_187.xml; en_product3_189.xml; en_product3_196.xml; en_product3_198.xml,리뷰필요,774,Hereditary hemorrhagic telangiectasia
856,램-셰이퍼 증후군,Lamb-Shaffer Syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과""]",en_product3_181.xml,분류완료,530983,Lamb-Shaffer syndrome
855,러셀-실버 증후군,Russel-Silver syndrome,Q87.1,V158,의료비(급여부분),미분류,[],,미분류,,
854,레녹스-가스토증후군,Lennox-Gastaut syndrome,G40.4,V233,의료비(급여부분),신경과,"[""신경과""]",en_product3_181.xml,분류완료,2382,Lennox-Gastaut syndrome
853,레리-웨일 증후군,Leri-Weill syndrome,Q77.8,V900,의료비(급여부분),정형외과,"[""정형외과""]",en_product3_199.xml,분류완료,240,Léri-Weill dyschondrosteosis
852,레버 선천성 흑암시,Leber’s congenital amaurosis,H35.59,V209,의료비(급여부분),안과,"[""안과""]",,미분류,,
851,레버 유전성 시신경병증,Leber’s hereditary optic neuropathy,H47.2,V900,의료비(급여부분),안과,"[""안과""]",manual_primary_whitelist:\boptic neuropath(y|ies)\b,분류완료,,
850,레쉬-니한증후군,Lesch-Nyhan syndrome,E79.1,V221,의료비(급여부분),내분비대사내과,"[""내분비대사내과"", ""신경과"", ""신장내과"", ""혈액종양내과""]",en_product3_150.xml; en_product3_181.xml; en_product3_188.xml; en_product3_194.xml,리뷰필요,510,Lesch-Nyhan syndrome
849,레이노-클라스 증후군,Raynaud-Claes syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과""]",en_product3_181.xml,분류완료,485350,CLCN4-related X-linked intellectual disability syndrome
848,레지우스 증후군,Legius syndrome,없음,V900,의료비(급여부분),피부과,"[""피부과"", ""신경과""]",en_product3_181.xml; en_product3_187.xml,분류완료,137605,Legius syndrome
847,레트증후군,Rett’s syndrome,F84.2,V122,"의료비(급여부분), 간병비",미분류,[],,미분류,,
846,렌즈소안구증후군,Lenz microphthalmia syndrome,Q11.2,V900,의료비(급여부분),안과,"[""안과""]",,미분류,,
845,로렌스-문(-바르데)-비들 증후군,Laurence-Moon(-Bardet)-Biedl syndrome,Q87.8,V267,의료비(급여부분),미분류,[],,미분류,,
844,로베증후군,Lowe’s syndrome,E72.0,V117,의료비(급여부분),미분류,[],,미분류,,
843,로비노-실버만-스미스 증후군,Robinow-Silverman-Smith syndrome,Q87.1,V158,의료비(급여부분),신경과,"[""신경과"", ""정형외과""]",en_product3_181.xml; en_product3_199.xml,리뷰필요,97360,Robinow syndrome
842,로빈 증후군,Robin syndrome,Q87.0,V185,의료비(급여부분),미분류,[],,미분류,,
841,로이-디에츠 증후군,Loeys-Dietz syndrome,없음,V900,의료비(급여부분),류마티스내과/면역내과,"[""류마티스내과/면역내과"", ""심장내과/소아심장과"", ""정형외과""]",en_product3_196.xml; en_product3_198.xml; en_product3_199.xml,분류완료,60030,Loeys-Dietz syndrome
840,로트문드(-톰슨) 증후군,Rothmund(-Thomson) syndrome,Q82.8,V900,의료비(급여부분),피부과,"[""안과"", ""피부과"", ""혈액종양내과""]",en_product3_187.xml; en_product3_189.xml,리뷰필요,2909,Rothmund-Thomson syndrome
839,로하드 증후군,ROHHAD syndrorme,없음,V900,의료비(급여부분),미분류,[],,미분류,,
838,뢰플러심내막염,Loffler’s endocarditis,I42.3,V127,의료비(급여부분),미분류,[],,미분류,,
837,루빈스타인-테이비 증후군,Rubinstein-Taybi syndrome,Q87.2,V243,의료비(급여부분),내분비대사내과,"[""내분비대사내과"", ""신경과"", ""신장내과"", ""안과"", ""정형외과"", ""혈액종양내과""]",en_product3_181.xml; en_product3_188.xml; en_product3_189.xml; en_product3_193.xml; en_product3_199.xml; en_product3_202.xml,리뷰필요,783,Rubinstein-Taybi syndrome
